packet_id,api_source,chaos_method,x0_field_count,x1_nesting_depth,x2_numeric_ratio,x3_string_ratio,x4_fields_added,x5_fields_removed,x6_key_edit_dist_mean,x7_has_type_changes,x8_has_structural_changes,x9_source_encoded
pkt_15451,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,0.69115,0.0,0.0,1.570796
pkt_15452,clinical,qwen,0.314159,0.628319,3.141593,0.0,0.628319,0.0,0.0,0.0,0.0,1.570796
pkt_15453,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,1.193805,0.0,0.0,1.570796
pkt_15454,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,0.0,1.570796
pkt_15455,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.628319,0.0,0.0,0.0,0.0,1.570796
pkt_15456,clinical,qwen,0.314159,0.628319,3.141593,0.0,0.628319,0.0,0.0,0.0,0.0,1.570796
pkt_15457,clinical,qwen,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,0.0,1.570796
pkt_15458,clinical,qwen,0.314159,0.628319,3.141593,0.0,0.0,0.628319,0.188496,0.0,0.0,1.570796
pkt_15459,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,0.0,1.570796
pkt_15460,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,0.0,1.570796
pkt_15461,clinical,qwen,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,0.816814,0.0,3.141593,1.570796
pkt_15462,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,0.0,1.570796
pkt_15463,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,3.141593,3.141593,3.015929,0.0,0.0,1.570796
pkt_15464,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,0.816814,0.0,3.141593,1.570796
pkt_15465,clinical,qwen,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,0.0,1.570796
pkt_15466,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,3.141593,1.570796
pkt_15467,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,0.816814,0.0,3.141593,1.570796
pkt_15468,clinical,qwen,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,0.0,1.570796
pkt_15469,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,1.319469,0.0,0.0,1.570796
pkt_15470,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,0.0,1.570796
pkt_15471,clinical,qwen,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,0.69115,0.0,0.0,1.570796
pkt_15472,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,0.753982,0.0,0.0,1.570796
pkt_15473,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.628319,0.0,0.0,0.0,0.0,1.570796
pkt_15474,clinical,qwen,0.314159,0.628319,3.141593,0.0,0.628319,0.0,0.0,0.0,0.0,1.570796
pkt_15475,clinical,qwen,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,0.0,1.570796
pkt_15476,clinical,qwen,0.314159,0.628319,3.141593,0.0,2.513274,2.513274,0.502655,0.0,0.0,1.570796
pkt_15477,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,3.141593,3.141593,3.015929,0.0,0.0,1.570796
pkt_15478,clinical,qwen,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,0.0,1.570796
pkt_15479,clinical,qwen,0.314159,0.628319,3.141593,0.0,2.513274,2.513274,1.822124,0.0,0.0,1.570796
pkt_15480,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,0.0,1.570796
pkt_15481,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,3.141593,3.141593,3.015929,0.0,0.0,1.570796
pkt_15482,clinical,qwen,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,1.193805,0.0,0.0,1.570796
pkt_15483,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,0.0,1.570796
pkt_15484,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,0.0,1.570796
pkt_15485,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,3.141593,1.570796
pkt_15486,clinical,qwen,0.314159,0.628319,3.141593,0.0,3.141593,3.141593,3.015929,0.0,0.0,1.570796
pkt_15487,clinical,qwen,0.314159,0.628319,3.141593,0.0,0.0,0.628319,0.502655,0.0,0.0,1.570796
pkt_15488,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,0.69115,0.0,0.0,1.570796
pkt_15489,clinical,json_manip,0.314159,0.628319,3.141593,0.0,1.256637,0.628319,0.188496,0.0,0.0,1.570796
pkt_15490,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,3.141593,1.570796
pkt_15491,clinical,qwen,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,0.816814,0.0,3.141593,1.570796
pkt_15492,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.628319,0.0,0.0,0.0,0.0,1.570796
pkt_15493,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,0.816814,0.0,0.0,1.570796
pkt_15494,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,1.319469,0.0,0.0,1.570796
pkt_15495,clinical,qwen,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,3.141593,1.570796
pkt_15496,clinical,qwen,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,3.141593,1.570796
pkt_15497,clinical,qwen,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,0.0,1.570796
pkt_15498,clinical,qwen,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,0.0,1.570796
pkt_15499,clinical,qwen,0.314159,0.628319,3.141593,0.0,3.141593,3.141593,3.015929,0.0,0.0,1.570796
pkt_15500,clinical,qwen,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,0.816814,0.0,3.141593,1.570796
pkt_15501,clinical,qwen,0.314159,0.628319,3.141593,0.0,0.628319,0.0,0.0,0.0,0.0,1.570796
pkt_15502,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,0.0,1.570796
pkt_15503,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,0.0,1.570796
pkt_15504,clinical,qwen,0.314159,0.628319,3.141593,0.0,3.141593,3.141593,3.015929,0.0,0.0,1.570796
pkt_15505,clinical,qwen,0.314159,0.628319,3.141593,0.0,0.628319,0.0,0.0,0.0,0.0,1.570796
pkt_15506,clinical,json_manip,0.314159,0.628319,3.141593,0.0,1.256637,0.628319,0.376991,0.0,0.0,1.570796
pkt_15507,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,0.0,1.570796
pkt_15508,clinical,qwen,0.314159,0.628319,3.141593,0.0,3.141593,3.141593,0.69115,0.0,0.0,1.570796
pkt_15509,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,1.319469,0.0,0.0,1.570796
pkt_15510,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,0.0,1.570796
pkt_15511,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.628319,0.0,0.0,0.0,0.0,1.570796
pkt_15512,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,3.141593,3.141593,3.015929,0.0,0.0,1.570796
pkt_15513,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,0.816814,0.0,3.141593,1.570796
pkt_15514,clinical,qwen,0.314159,0.628319,3.141593,0.0,0.628319,0.0,0.0,0.0,0.0,1.570796
pkt_15515,clinical,json_manip,0.314159,0.628319,3.141593,0.0,1.256637,0.628319,0.376991,0.0,0.0,1.570796
pkt_15516,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,0.816814,0.0,3.141593,1.570796
pkt_15517,clinical,qwen,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,0.816814,0.0,0.0,1.570796
pkt_15518,clinical,qwen,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,3.141593,1.570796
pkt_15519,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,3.141593,3.141593,3.015929,0.0,0.0,1.570796
pkt_15520,clinical,qwen,0.314159,0.628319,3.141593,0.0,0.0,0.628319,0.565487,0.0,0.0,1.570796
pkt_15521,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.0,0.628319,0.502655,0.0,0.0,1.570796
pkt_15522,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,3.141593,3.141593,3.015929,0.0,0.0,1.570796
pkt_15523,clinical,qwen,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,0.816814,0.0,3.141593,1.570796
pkt_15524,clinical,json_manip,0.314159,0.628319,3.141593,0.0,1.256637,0.628319,0.376991,0.0,0.0,1.570796
pkt_15525,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,0.816814,0.0,3.141593,1.570796
pkt_15526,clinical,json_manip,0.314159,0.628319,3.141593,0.0,1.256637,0.628319,0.376991,0.0,0.0,1.570796
pkt_15527,clinical,qwen,0.314159,0.628319,3.141593,0.0,2.513274,2.513274,0.69115,0.0,0.0,1.570796
pkt_15528,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,0.0,1.570796
pkt_15529,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,0.816814,0.0,3.141593,1.570796
pkt_15530,clinical,qwen,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,0.0,1.570796
pkt_15531,clinical,qwen,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,0.69115,0.0,3.141593,1.570796
pkt_15532,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,3.141593,3.141593,3.015929,0.0,0.0,1.570796
pkt_15533,clinical,qwen,0.314159,0.628319,3.141593,0.0,0.628319,0.0,0.0,0.0,0.0,1.570796
pkt_15534,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.628319,0.0,0.0,0.0,0.0,1.570796
pkt_15535,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,3.141593,3.141593,3.015929,0.0,0.0,1.570796
pkt_15536,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,0.816814,0.0,3.141593,1.570796
pkt_15537,clinical,qwen,0.314159,0.628319,3.141593,0.0,0.0,0.628319,0.502655,0.0,0.0,1.570796
pkt_15538,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,0.879646,0.0,0.0,1.570796
pkt_15539,clinical,json_manip,0.314159,0.628319,3.141593,0.0,1.256637,0.628319,0.376991,0.0,0.0,1.570796
pkt_15540,clinical,qwen,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,1.445133,0.0,3.141593,1.570796
pkt_15541,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,3.141593,1.570796
pkt_15542,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,0.0,1.570796
pkt_15543,clinical,qwen,0.314159,0.628319,3.141593,0.0,1.256637,0.628319,0.376991,0.0,0.0,1.570796
pkt_15544,clinical,qwen,0.314159,0.628319,3.141593,0.0,1.256637,0.628319,0.376991,0.0,0.0,1.570796
pkt_15545,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,0.753982,0.0,0.0,1.570796
pkt_15546,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,0.0,1.570796
pkt_15547,clinical,qwen,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,0.816814,0.0,3.141593,1.570796
pkt_15548,clinical,qwen,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,0.69115,0.0,0.0,1.570796
pkt_15549,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.0,0.628319,0.188496,0.0,0.0,1.570796
pkt_15550,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,0.816814,0.0,3.141593,1.570796
pkt_15551,clinical,qwen,0.314159,0.628319,3.141593,0.0,0.0,0.628319,0.188496,0.0,0.0,1.570796
pkt_15552,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,0.69115,0.0,0.0,1.570796
pkt_15553,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,0.0,1.570796
pkt_15554,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,0.0,1.570796
pkt_15555,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,0.816814,0.0,3.141593,1.570796
pkt_15556,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,0.816814,0.0,3.141593,1.570796
pkt_15557,clinical,qwen,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,0.816814,0.0,3.141593,1.570796
pkt_15558,clinical,qwen,0.314159,0.628319,3.141593,0.0,3.141593,3.141593,3.015929,0.0,0.0,1.570796
pkt_15559,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,0.879646,0.0,0.0,1.570796
pkt_15560,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,0.879646,0.0,0.0,1.570796
pkt_15561,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,0.0,1.570796
pkt_15562,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,0.816814,0.0,3.141593,1.570796
pkt_15563,clinical,qwen,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,0.816814,0.0,3.141593,1.570796
pkt_15564,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,0.816814,0.0,0.0,1.570796
pkt_15565,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,0.816814,0.0,3.141593,1.570796
pkt_15566,clinical,qwen,0.314159,0.628319,3.141593,0.0,3.141593,3.141593,2.010619,0.0,0.0,1.570796
pkt_15567,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,3.141593,1.570796
pkt_15568,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,3.141593,3.141593,3.015929,0.0,0.0,1.570796
pkt_15569,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,0.0,1.570796
pkt_15570,clinical,qwen,0.314159,0.628319,3.141593,0.0,3.141593,3.141593,3.015929,0.0,0.0,1.570796
pkt_15571,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,3.141593,1.570796
pkt_15572,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,0.0,1.570796
pkt_15573,clinical,qwen,0.314159,0.628319,3.141593,0.0,0.628319,0.0,0.0,0.0,0.0,1.570796
pkt_15574,clinical,qwen,0.314159,0.628319,3.141593,0.0,3.141593,3.141593,3.015929,0.0,0.0,1.570796
pkt_15575,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,3.141593,3.141593,3.015929,0.0,0.0,1.570796
pkt_15576,clinical,qwen,0.314159,0.628319,3.141593,0.0,0.628319,0.0,0.0,0.0,0.0,1.570796
pkt_15577,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,3.141593,1.570796
pkt_15578,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,0.0,1.570796
pkt_15579,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,1.193805,0.0,0.0,1.570796
pkt_15580,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,0.69115,0.0,0.0,1.570796
pkt_15581,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.628319,0.0,0.0,0.0,0.0,1.570796
pkt_15582,clinical,qwen,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,0.753982,0.0,0.0,1.570796
pkt_15583,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,0.753982,0.0,0.0,1.570796
pkt_15584,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,3.141593,3.141593,3.015929,0.0,0.0,1.570796
pkt_15585,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,0.0,1.570796
pkt_15586,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,0.69115,0.0,0.0,1.570796
pkt_15587,clinical,qwen,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,0.816814,0.0,3.141593,1.570796
pkt_15588,clinical,qwen,0.314159,0.628319,3.141593,0.0,1.256637,0.628319,0.376991,0.0,0.0,1.570796
pkt_15589,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.628319,0.0,0.0,0.0,0.0,1.570796
pkt_15590,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,0.0,1.570796
pkt_15591,clinical,qwen,0.314159,0.628319,3.141593,0.0,0.0,0.628319,0.502655,0.0,0.0,1.570796
pkt_15592,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,0.69115,0.0,0.0,1.570796
pkt_15593,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.628319,0.0,0.0,0.0,0.0,1.570796
pkt_15594,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,0.0,1.570796
pkt_15595,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.628319,0.0,0.0,0.0,0.0,1.570796
pkt_15596,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,3.141593,1.570796
pkt_15597,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,0.816814,0.0,3.141593,1.570796
pkt_15598,clinical,qwen,0.314159,0.628319,3.141593,0.0,1.256637,0.628319,0.376991,0.0,0.0,1.570796
pkt_15599,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,0.69115,0.0,0.0,1.570796
pkt_15600,clinical,qwen,0.314159,0.628319,3.141593,0.0,0.628319,0.0,0.0,0.0,0.0,1.570796
pkt_15601,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,0.816814,0.0,3.141593,1.570796
pkt_15602,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,0.0,1.570796
pkt_15603,clinical,json_manip,0.314159,0.628319,3.141593,0.0,1.256637,0.628319,0.376991,0.0,0.0,1.570796
pkt_15604,clinical,qwen,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,1.319469,0.0,0.0,1.570796
pkt_15605,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,0.816814,0.0,3.141593,1.570796
pkt_15606,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,0.0,1.570796
pkt_15607,clinical,qwen,0.314159,0.628319,3.141593,0.0,1.256637,0.628319,0.188496,0.0,0.0,1.570796
pkt_15608,clinical,json_manip,0.314159,0.628319,3.141593,0.0,1.256637,0.628319,0.376991,0.0,0.0,1.570796
pkt_15609,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,0.0,1.570796
pkt_15610,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,3.141593,3.141593,3.015929,0.0,0.0,1.570796
pkt_15611,clinical,qwen,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,1.445133,0.0,3.141593,1.570796
pkt_15612,clinical,qwen,0.314159,0.628319,3.141593,0.0,0.628319,0.0,0.0,0.0,0.0,1.570796
pkt_15613,clinical,qwen,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,0.816814,0.0,3.141593,1.570796
pkt_15614,clinical,qwen,0.314159,0.628319,3.141593,0.0,0.0,0.628319,0.565487,0.0,0.0,1.570796
pkt_15615,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,1.193805,0.0,0.0,1.570796
pkt_15616,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,0.816814,0.0,3.141593,1.570796
pkt_15617,clinical,qwen,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,0.816814,0.0,3.141593,1.570796
pkt_15618,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,0.69115,0.0,0.0,1.570796
pkt_15619,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,0.0,1.570796
pkt_15620,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,1.193805,0.0,0.0,1.570796
pkt_15621,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.628319,0.0,0.0,0.0,0.0,1.570796
pkt_15622,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.0,0.628319,0.502655,0.0,0.0,1.570796
pkt_15623,clinical,qwen,0.314159,0.628319,3.141593,0.0,3.141593,3.141593,3.015929,0.0,0.0,1.570796
pkt_15624,clinical,qwen,0.314159,0.628319,3.141593,0.0,0.0,0.628319,0.502655,0.0,0.0,1.570796
pkt_15625,clinical,qwen,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,0.69115,0.0,0.0,1.570796
pkt_15626,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,3.141593,1.570796
pkt_15627,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,3.141593,3.141593,3.015929,0.0,0.0,1.570796
pkt_15628,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,0.816814,0.0,3.141593,1.570796
pkt_15629,clinical,qwen,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,3.141593,1.570796
pkt_15630,clinical,json_manip,0.314159,0.628319,3.141593,0.0,1.256637,0.628319,0.376991,0.0,0.0,1.570796
pkt_15631,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,3.141593,3.141593,3.015929,0.0,0.0,1.570796
pkt_15632,clinical,qwen,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,0.0,1.570796
pkt_15633,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.0,0.628319,0.565487,0.0,0.0,1.570796
pkt_15634,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,0.816814,0.0,3.141593,1.570796
pkt_15635,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.0,0.628319,0.565487,0.0,0.0,1.570796
pkt_15636,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,0.69115,0.0,0.0,1.570796
pkt_15637,clinical,qwen,0.314159,0.628319,3.141593,0.0,1.256637,0.628319,0.188496,0.0,0.0,1.570796
pkt_15638,clinical,qwen,0.314159,0.628319,3.141593,0.0,0.628319,0.0,0.0,0.0,0.0,1.570796
pkt_15639,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,0.0,1.570796
pkt_15640,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,3.141593,3.141593,3.015929,0.0,0.0,1.570796
pkt_15641,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,0.0,1.570796
pkt_15642,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,0.0,1.570796
pkt_15643,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,0.816814,0.0,3.141593,1.570796
pkt_15644,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.0,0.628319,0.502655,0.0,0.0,1.570796
pkt_15645,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,0.816814,0.0,3.141593,1.570796
pkt_15646,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,0.0,1.570796
pkt_15647,clinical,qwen,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,0.0,1.570796
pkt_15648,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.628319,0.0,0.0,0.0,0.0,1.570796
pkt_15649,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,0.0,1.570796
pkt_15650,clinical,qwen,0.314159,0.628319,3.141593,0.0,0.0,0.628319,0.188496,0.0,0.0,1.570796
pkt_15651,clinical,qwen,0.314159,0.628319,3.141593,0.0,0.628319,0.0,0.0,0.0,0.0,1.570796
pkt_15652,clinical,qwen,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,0.0,1.570796
pkt_15653,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,0.0,1.570796
pkt_15654,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,0.816814,0.0,3.141593,1.570796
pkt_15655,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.628319,0.0,0.0,0.0,0.0,1.570796
pkt_15656,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,3.141593,3.141593,3.015929,0.0,0.0,1.570796
pkt_15657,clinical,qwen,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,0.69115,0.0,0.0,1.570796
pkt_15658,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,0.0,1.570796
pkt_15659,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,0.816814,0.0,3.141593,1.570796
pkt_15660,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,3.141593,1.570796
pkt_15661,clinical,qwen,0.314159,0.628319,3.141593,0.0,0.0,0.628319,0.502655,0.0,0.0,1.570796
pkt_15662,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,0.0,1.570796
pkt_15663,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,0.0,1.570796
pkt_15664,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,3.141593,3.141593,3.015929,0.0,0.0,1.570796
pkt_15665,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,0.0,1.570796
pkt_15666,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,0.0,1.570796
pkt_15667,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,0.69115,0.0,0.0,1.570796
pkt_15668,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,3.141593,1.570796
pkt_15669,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,0.0,1.570796
pkt_15670,clinical,qwen,0.314159,0.628319,3.141593,0.0,0.0,0.0,0.0,3.141593,0.0,1.570796
pkt_15671,clinical,qwen,0.314159,0.628319,3.141593,0.0,3.141593,3.141593,3.015929,0.0,0.0,1.570796
pkt_15672,clinical,json_manip,0.314159,0.628319,3.141593,0.0,0.628319,1.256637,0.816814,0.0,0.0,1.570796
pkt_15673,clinical,schema_alter,0.314159,0.628319,3.141593,0.0,3.141593,3.141593,3.015929,0.0,0.0,1.570796
