actual_device,api_name,averages_bert_latency,averages_gemma_confidence,averages_gemma_latency,averages_levenshtein_latency,averages_regex_latency,chaos_level,chaos_metadata_drift_type,chaos_metadata_level,chaos_metadata_mutated_len,chaos_metadata_original_len,chaos_metadata_strategy,chaos_metadata_temperature,chaos_strategy,concurrency,detection_rate,device_cloud,device_device,device_hardware,drift_detected,drift_type_count,drift_types_extra_keys,drift_types_merged_fields,drift_types_missing_keys,drift_types_nested_corruption,drift_types_renamed_keys,drift_types_split_fields,drift_types_type_mismatch,drift_types_value_contradiction,elapsed_seconds,fallback_used,frequency_profile,p95_latency_ms,packet_count,packet_profile,packet_size,reconciled_ok,reconciliation_winner,recovery_score,repair_rate,resilience_P,resilience_P2,run_number,throughput_bytes_per_sec,throughput_pps,timing_us,total_runtime_sec
Apple_Silicon_arm,openf1,0,1.0,0,0,0,low,renamed_keys,low,155,144,gemma,0.8843904357789986,gemma,1,1.0,local,MPS,Apple_Silicon_arm,True,2,1,0,1,0,0,0,0,0,0.11278,False,1mhz,112.78,1,short,30000,True,canonical,0.9639165187597639,1.0,0.46052004785551726,0.5542820202733777,4,30000000000,8.866820358219542,112780,0.11278
Apple_Silicon_arm,finnhub,0,1.0,0,0,0,high,extra_keys,high,182,154,json,0.39365264968023583,json,1,1.0,local,MPS,Apple_Silicon_arm,True,1,1,0,0,0,0,0,0,0,0.140121,False,100hz,140.121,1,long,3000000,True,canonical,0.9916974207628779,1.0,0.48759127367734345,0.580039455710984,2,100000000,7.136689004503251,140121,0.140121
Apple_Silicon_arm,finnhub,0,1.0,0,0,0,high,nested_corruption,high,194,154,json,0.16457939642471375,json,1,1.0,local,MPS,Apple_Silicon_arm,True,2,0,0,1,0,0,1,0,0,0.125524,False,100hz,125.524,1,long,3000000,True,canonical,0.9738715172281667,1.0,0.48859062542390047,0.5793175972892601,3,100000000,7.966603996048565,125524,0.125524
Apple_Silicon_arm,finnhub,0,1.0,0,0,0,high,missing_keys,high,138,154,json,0.8059900610439084,json,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,1,0,0,0,0,0,0.12122,False,100hz,121.22,1,long,3000000,True,canonical,0.9958197377246221,1.0,0.4945359983616213,0.5860775214629984,4,100000000,8.249463784853985,121220,0.12122
Apple_Silicon_arm,openmeteo,0,1.0,0,0,0,high,renamed_keys,high,157,155,json,0.47413021116326926,json,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,0,0,1,0,0,0,0.122929,False,100hz,122.929,1,long,3000000,True,canonical,0.9905402100559535,1.0,0.49284931542918,0.5842415489468886,2,100000000,8.134776985088955,122929,0.122929
Apple_Silicon_arm,openmeteo,0,1.0,0,0,0,high,merged_fields,high,153,155,json,0.4229422032735699,json,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,1,0,0,0,0,0,0,0.113377,False,100hz,113.377,1,long,3000000,True,canonical,0.9761112678270245,1.0,0.49373297443471703,0.5837184067589205,3,100000000,8.820131067147658,113377,0.113377
Apple_Silicon_arm,openmeteo,0,1.0,0,0,0,high,nested_corruption,high,164,155,json,0.8650868094611076,json,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,0,1,0,0,0,0,0.12838,False,100hz,128.38,1,long,3000000,True,canonical,0.9935803795486644,1.0,0.49155764001629154,0.5834472837016232,4,100000000,7.789375292101574,128380,0.12838
Apple_Silicon_arm,spacex,0,1.0,0,0,0,high,missing_keys,high,138,169,json,0.2324501312699969,json,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,1,0,0,0,0,0,0.118486,False,100hz,118.486,1,long,3000000,True,canonical,0.9452871201591944,1.0,0.4854764102411801,0.574300950574714,2,100000000,8.43981567442567,118486,0.118486
Apple_Silicon_arm,spacex,0,1.0,0,0,0,high,type_mismatch,high,93,169,json,0.685069651370597,json,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,0,1,0,0,0,0,0.116773,False,100hz,116.773,1,long,3000000,True,canonical,0.8974182683083105,1.0,0.4765835825835875,0.562890872558653,3,100000000,8.563623440350081,116773,0.116773
Apple_Silicon_arm,spacex,0,1.0,0,0,0,high,renamed_keys,high,171,169,json,0.7355700519422832,json,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,0,0,1,0,0,0,0.133611,False,100hz,133.611,1,long,3000000,True,canonical,0.9987918012162624,1.0,0.4909226356397393,0.5833778119921003,4,100000000,7.484413708452148,133611,0.133611
Apple_Silicon_arm,openf1,0,1.0,0,0,0,high,nested_corruption,high,153,144,json,0.14180231171487573,json,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,0,1,0,0,0,0,0.122569,False,100hz,122.569,1,long,3000000,True,canonical,0.993196555080394,1.0,0.49351199497368636,0.5850131529172319,2,100000000,8.1586698104741,122569,0.122569
Apple_Silicon_arm,openf1,0,1.0,0,0,0,high,missing_keys,high,117,144,json,0.13634895567261998,json,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,1,0,0,0,0,0,0.11301,False,100hz,113.01,1,long,3000000,True,canonical,0.9922762637998587,1.0,0.49712351220603845,0.587888550951292,3,100000000,8.848774444739403,113010,0.11301
Apple_Silicon_arm,openf1,0,1.0,0,0,0,high,nested_corruption,high,157,144,json,0.6385964551661771,json,1,1.0,local,MPS,Apple_Silicon_arm,True,2,0,0,1,0,0,1,0,0,0.127454,False,100hz,127.454,1,long,3000000,True,canonical,0.9904491320236091,1.0,0.49124265016858953,0.5829191388127032,4,100000000,7.845967957066863,127454,0.127454
Apple_Silicon_arm,finnhub,0,1.0,0,0,0,medium,missing_keys,medium,132,154,json,0.4618645342818142,json,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,1,0,0,0,0,0,0.11146,False,100hz,111.46,1,long,3000000,True,canonical,0.9798703896016965,1.0,0.4953191344428586,0.5853408254643035,2,100000000,8.971828458639871,111460,0.11146
Apple_Silicon_arm,finnhub,0,1.0,0,0,0,medium,renamed_keys,medium,156,154,json,0.7060424810907449,json,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,0,0,1,0,0,0,0.128508,False,100hz,128.508,1,long,3000000,True,canonical,0.9926058705632094,1.0,0.4913200660104226,0.5831687428298956,3,100000000,7.781616708687396,128508,0.128508
Apple_Silicon_arm,finnhub,0,1.0,0,0,0,medium,split_fields,medium,183,154,json,0.4711533149279765,json,1,1.0,local,MPS,Apple_Silicon_arm,True,2,0,0,1,0,0,1,0,0,0.137202,False,100hz,137.202,1,long,3000000,True,canonical,0.9667128385750448,1.0,0.48342944691502066,0.5744765653528617,4,100000000,7.288523490911212,137202,0.137202
Apple_Silicon_arm,openmeteo,0,1.0,0,0,0,medium,nested_corruption,medium,164,155,json,0.32891857021504656,json,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,0,1,0,0,0,0,0.121737,False,100hz,121.737,1,long,3000000,True,canonical,0.9935803795486644,1.0,0.4938954379771405,0.5853600274877724,2,100000000,8.214429466801384,121737,0.121737
Apple_Silicon_arm,openmeteo,0,1.0,0,0,0,medium,extra_keys,medium,182,155,json,0.22674605271695844,json,1,1.0,local,MPS,Apple_Silicon_arm,True,1,1,0,0,0,0,0,0,0,0.136366,False,100hz,136.366,1,long,3000000,True,canonical,0.9886677497124121,1.0,0.48806618417682235,0.5801663654380175,3,100000000,7.333206224425444,136366,0.136366
Apple_Silicon_arm,openmeteo,0,1.0,0,0,0,medium,type_mismatch,medium,68,155,json,0.5304721792953043,json,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,0,1,0,0,0,0,0.091163,False,100hz,91.163,1,long,3000000,True,canonical,0.8652551021577076,1.0,0.48338251456841724,0.5656759071059615,4,100000000,10.969362570341039,91163,0.091163
Apple_Silicon_arm,spacex,0,1.0,0,0,0,medium,merged_fields,medium,165,169,json,0.8026409489588965,json,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,1,0,0,0,0,0,0,0.125323,False,100hz,125.323,1,long,3000000,True,canonical,0.9929870118630455,1.0,0.4924839994058751,0.5841539687202517,2,100000000,7.979381278775644,125323,0.125323
Apple_Silicon_arm,spacex,0,1.0,0,0,0,medium,split_fields,medium,275,169,json,0.40874961171175894,json,1,1.0,local,MPS,Apple_Silicon_arm,True,1,1,0,0,0,0,0,0,0,0.146672,False,100hz,146.672,1,long,3000000,True,canonical,0.9844841790881199,1.0,0.48439547223084534,0.5768017472919383,3,100000000,6.81793389331297,146672,0.146672
Apple_Silicon_arm,spacex,0,1.0,0,0,0,medium,forced_rename,medium,177,169,json,0.535708653562908,json,1,1.0,local,MPS,Apple_Silicon_arm,True,2,1,0,1,0,0,0,0,0,0.109657,False,100hz,109.657,1,long,3000000,True,canonical,0.9764235100247391,1.0,0.4954410987694043,0.5851429294043764,4,100000000,9.119344866264807,109657,0.109657
Apple_Silicon_arm,openf1,0,1.0,0,0,0,medium,merged_fields,medium,138,144,json,0.7459631049336245,json,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,1,0,0,0,0,0,0,0.101967,False,100hz,101.967,1,long,3000000,True,canonical,0.9917005092781206,1.0,0.5022791213423208,0.5920570523541001,2,100000000,9.807094452126668,101967,0.101967
Apple_Silicon_arm,openf1,0,1.0,0,0,0,medium,nested_corruption,medium,153,144,json,0.5158001466202351,json,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,0,1,0,0,0,0,0.101615,False,100hz,101.615,1,long,3000000,True,canonical,0.993196555080394,1.0,0.502765178260088,0.5925839392424697,3,100000000,9.841066771638046,101615,0.101615
Apple_Silicon_arm,openf1,0,1.0,0,0,0,medium,missing_keys,medium,55,144,json,0.32387482689467173,json,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,1,0,0,0,0,0,0.116213,False,100hz,116.213,1,long,3000000,True,canonical,0.8844671841306274,1.0,0.474220327965671,0.5598387978741032,4,100000000,8.604889298099181,116213,0.116213
Apple_Silicon_arm,finnhub,0,1.0,0,0,0,low,type_mismatch,low,63,154,json,0.4992939821371243,json,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,0,1,0,0,0,0,0.111892,False,100hz,111.892,1,long,3000000,True,canonical,0.90220767898187,1.0,0.4795960776760437,0.56576927219247,2,100000000,8.937189432667214,111892,0.111892
Apple_Silicon_arm,finnhub,0,1.0,0,0,0,low,split_fields,low,275,154,json,0.5589404348243915,json,1,1.0,local,MPS,Apple_Silicon_arm,True,1,1,0,0,0,0,0,0,0,0.118041,False,100hz,118.041,1,long,3000000,True,canonical,0.9715190358418817,1.0,0.4908977872261529,0.5810021062804693,3,100000000,8.471632737777552,118041,0.118041
Apple_Silicon_arm,finnhub,0,1.0,0,0,0,low,value_contradiction,low,154,154,json,0.3651534469415313,json,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,0,0,0,0,0,1,0.108087,False,100hz,108.087,1,long,3000000,True,canonical,0.9886372868735538,1.0,0.4986123926583249,0.5887924505868,4,100000000,9.251806415202568,108087,0.108087
Apple_Silicon_arm,openmeteo,0,1.0,0,0,0,low,merged_fields,low,151,155,json,0.13493125705129777,json,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,1,0,0,0,0,0,0,0.095821,False,100hz,95.821,1,long,3000000,True,canonical,0.9908219095189118,1.0,0.5055630732136205,0.5946680429968683,2,100000000,10.436125692697843,95821,0.095821
Apple_Silicon_arm,openmeteo,0,1.0,0,0,0,low,extra_keys,low,183,155,json,0.23896072748939404,json,1,1.0,local,MPS,Apple_Silicon_arm,True,1,1,0,0,0,0,0,0,0,0.105894,False,100hz,105.894,1,long,3000000,True,canonical,0.9866210538105011,1.0,0.4992629419461144,0.5891505889668187,3,100000000,9.443405669820764,105894,0.105894
Apple_Silicon_arm,openmeteo,0,1.0,0,0,0,low,type_mismatch,low,143,155,json,0.6636224231173854,json,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,0,0,0,0,1,0,0.104591,False,100hz,104.591,1,long,3000000,True,canonical,0.9938192673167192,1.0,0.5013496400032947,0.5914795512709577,4,100000000,9.561052098172883,104591,0.104591
Apple_Silicon_arm,spacex,0,1.0,0,0,0,low,split_fields,low,194,169,json,0.49201000560219565,json,1,1.0,local,MPS,Apple_Silicon_arm,True,2,0,0,1,0,0,1,0,0,0.113289,False,100hz,113.289,1,long,3000000,True,canonical,0.9806985874770733,1.0,0.49468812025296394,0.5848960673072632,2,100000000,8.826982319554414,113289,0.113289
Apple_Silicon_arm,spacex,0,1.0,0,0,0,low,merged_fields,low,165,169,json,0.6083587316207971,json,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,1,0,0,0,0,0,0,0.112574,False,100hz,112.574,1,long,3000000,True,canonical,0.9929870118630455,1.0,0.4974541543757359,0.5882204591501379,3,100000000,8.883045818750334,112574,0.112574
Apple_Silicon_arm,spacex,0,1.0,0,0,0,low,split_fields,low,198,169,json,0.7749038438465314,json,1,1.0,local,MPS,Apple_Silicon_arm,True,2,0,0,1,0,0,1,0,0,0.113444,False,100hz,113.444,1,long,3000000,True,canonical,0.9758433049322345,1.0,0.49365073143530275,0.5836279747821224,4,100000000,8.814921899791967,113444,0.113444
Apple_Silicon_arm,openf1,0,1.0,0,0,0,low,split_fields,low,238,144,json,0.5790977629431574,json,1,1.0,local,MPS,Apple_Silicon_arm,True,1,1,0,0,0,0,0,0,0,0.113609,False,100hz,113.609,1,long,3000000,True,canonical,0.9772419517563788,1.0,0.4938600478784083,0.5839200259158395,2,100000000,8.802119550387733,113609,0.113609
Apple_Silicon_arm,openf1,0,1.0,0,0,0,low,nested_corruption,low,153,144,json,0.19919413853938012,json,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,0,1,0,0,0,0,0.10078,False,100hz,100.78,1,long,3000000,True,canonical,0.993196555080394,1.0,0.5032136313177259,0.592950855380537,3,100000000,9.922603691208574,100780,0.10078
Apple_Silicon_arm,openf1,0,1.0,0,0,0,low,nested_corruption,low,153,144,json,0.3016314651926999,json,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,0,1,0,0,0,0,0.102779,False,100hz,102.779,1,long,3000000,True,canonical,0.993196555080394,1.0,0.5021521881602424,0.5920824018880506,4,100000000,9.72961402621158,102779,0.102779
Apple_Silicon_arm,finnhub,0,1.0,0,0,0,high,missing_keys,high,132,154,schema,0.34543261730934316,schema,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,1,0,0,0,0,0,0.10636,False,100hz,106.36,1,long,3000000,True,canonical,0.9798703896016965,1.0,0.4976852475329756,0.5872767361743992,2,100000000,9.402030838661151,106360,0.10636
Apple_Silicon_arm,finnhub,0,1.0,0,0,0,high,missing_keys,high,38,154,schema,0.21265024660613996,schema,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,1,0,0,0,0,0,0.114458,False,100hz,114.458,1,long,3000000,True,canonical,0.8745786032089551,1.0,0.4729682814064384,0.5579603823369502,3,100000000,8.736829229935871,114458,0.114458
Apple_Silicon_arm,finnhub,0,1.0,0,0,0,high,nested_corruption,high,163,154,schema,0.1292398131303255,schema,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,0,1,0,0,0,0,0.115272,False,100hz,115.272,1,long,3000000,True,canonical,0.9946933527567886,1.0,0.4966519053351734,0.5877114393759554,4,100000000,8.675133597057394,115272,0.115272
Apple_Silicon_arm,openmeteo,0,1.0,0,0,0,high,value_contradiction,high,168,155,schema,0.8652883131361359,schema,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,0,0,0,0,0,1,0.108611,False,100hz,108.611,1,long,3000000,True,canonical,0.9962079228685647,1.0,0.4998810225680229,0.590484248167031,2,100000000,9.207170544419995,108611,0.108611
Apple_Silicon_arm,openmeteo,0,1.0,0,0,0,high,forced_rename,high,163,155,schema,0.8570243136173346,schema,1,1.0,local,MPS,Apple_Silicon_arm,True,2,1,0,1,0,0,0,0,0,0.111358,False,100hz,111.358,1,long,3000000,True,canonical,0.9856477330658568,1.0,0.49651980146688646,0.5868221417831402,3,100000000,8.980046337039099,111358,0.111358
Apple_Silicon_arm,openmeteo,0,1.0,0,0,0,high,forced_rename,high,163,155,schema,0.33355110815999467,schema,1,1.0,local,MPS,Apple_Silicon_arm,True,2,1,0,1,0,0,0,0,0,0.107551,False,100hz,107.551,1,long,3000000,True,canonical,0.9856477330658568,1.0,0.49826807624097585,0.588252548416486,4,100000000,9.297914477782633,107551,0.107551
Apple_Silicon_arm,spacex,0,1.0,0,0,0,high,missing_keys,high,138,169,schema,0.8010389894694245,schema,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,1,0,0,0,0,0,0.117472,False,100hz,117.472,1,long,3000000,True,canonical,0.9452871201591944,1.0,0.4858770916973252,0.5746287808570146,2,100000000,8.512666848270227,117472,0.117472
Apple_Silicon_arm,spacex,0,1.0,0,0,0,high,forced_rename,high,177,169,schema,0.32618692403237903,schema,1,1.0,local,MPS,Apple_Silicon_arm,True,2,1,0,1,0,0,0,0,0,0.117205,False,100hz,117.205,1,long,3000000,True,canonical,0.9764235100247391,1.0,0.49221102767364794,0.582500143962394,3,100000000,8.532059212490934,117205,0.117205
Apple_Silicon_arm,spacex,0,1.0,0,0,0,high,renamed_keys,high,171,169,schema,0.3453434599109458,schema,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,0,0,1,0,0,0,0.111159,False,100hz,111.159,1,long,3000000,True,canonical,0.9987918012162624,1.0,0.4992370349344606,0.5901805023241449,4,100000000,8.996122671128743,111159,0.111159
Apple_Silicon_arm,openf1,0,1.0,0,0,0,high,split_fields,high,191,166,schema,0.2813447231164401,schema,1,1.0,local,MPS,Apple_Silicon_arm,True,2,0,0,1,0,0,1,0,0,0.125114,False,100hz,125.114,1,long,3000000,True,canonical,0.9903448600542222,1.0,0.4920288805742346,0.5835534129290566,2,100000000,7.992710647889125,125114,0.125114
Apple_Silicon_arm,openf1,0,1.0,0,0,0,high,value_contradiction,high,174,166,schema,0.566622544023827,schema,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,0,0,0,0,0,1,0.108447,False,100hz,108.447,1,long,3000000,True,canonical,0.9890340585245465,1.0,0.49852282966760075,0.5887534384187932,3,100000000,9.221094175034809,108447,0.108447
Apple_Silicon_arm,openf1,0,1.0,0,0,0,high,type_mismatch,high,80,166,schema,0.6540031130052626,schema,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,0,1,0,0,0,0,0.098028,False,100hz,98.028,1,long,3000000,True,canonical,0.8835346742491623,1.0,0.48281335342411735,0.5667889201230691,4,100000000,10.201167013506344,98028,0.098028
Apple_Silicon_arm,finnhub,0,1.0,0,0,0,medium,missing_keys,medium,138,154,schema,0.4547236552401476,schema,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,1,0,0,0,0,0,0.09855,False,100hz,98.55,1,long,3000000,True,canonical,0.9958197377246221,1.0,0.5049731814363501,0.5946170348877765,2,100000000,10.147133434804667,98550,0.09855
Apple_Silicon_arm,finnhub,0,1.0,0,0,0,medium,renamed_keys,medium,156,154,schema,0.7059701376575289,schema,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,0,0,1,0,0,0,0.11775,False,100hz,117.75,1,long,3000000,True,canonical,0.9945618920448394,1.0,0.4956215079206452,0.5868570335207639,3,100000000,8.492569002123142,117750,0.11775
Apple_Silicon_arm,finnhub,0,1.0,0,0,0,medium,forced_rename,medium,162,154,schema,0.3020629098839325,schema,1,1.0,local,MPS,Apple_Silicon_arm,True,2,1,0,1,0,0,0,0,0,0.121338,False,100hz,121.338,1,long,3000000,True,canonical,0.9794123335708558,1.0,0.4912103936620358,0.5819395690773305,4,100000000,8.241441263248117,121338,0.121338
Apple_Silicon_arm,openmeteo,0,1.0,0,0,0,medium,forced_rename,medium,163,155,schema,0.5158129542997324,schema,1,1.0,local,MPS,Apple_Silicon_arm,True,2,1,0,1,0,0,0,0,0,0.106595,False,100hz,106.595,1,long,3000000,True,canonical,0.9856477330658568,1.0,0.49872671345964636,0.5886277970499437,2,100000000,9.38130306299545,106595,0.106595
Apple_Silicon_arm,openmeteo,0,1.0,0,0,0,medium,missing_keys,medium,127,155,schema,0.25083077053499425,schema,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,1,0,0,0,0,0,0.118932,False,100hz,118.932,1,long,3000000,True,canonical,0.9865409724833171,1.0,0.4935531075562269,0.584471990169563,3,100000000,8.408166010829719,118932,0.118932
Apple_Silicon_arm,openmeteo,0,1.0,0,0,0,medium,missing_keys,medium,43,155,schema,0.6120029322928084,schema,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,1,0,0,0,0,0,0.115975,False,100hz,115.975,1,long,3000000,True,canonical,0.8481935712820237,1.0,0.4670627280524815,0.5508498586536595,4,100000000,8.622547962923043,115975,0.115975
Apple_Silicon_arm,spacex,0,1.0,0,0,0,medium,value_contradiction,medium,177,169,schema,0.6901316317490138,schema,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,0,0,0,0,0,1,0.123006,False,100hz,123.006,1,long,3000000,True,canonical,0.9886120094781568,1.0,0.4924356679151751,0.5837365836582568,2,100000000,8.129684730826138,123006,0.123006
Apple_Silicon_arm,spacex,0,1.0,0,0,0,medium,type_mismatch,medium,154,169,schema,0.20838252516024902,schema,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,0,0,0,0,1,0,0.10019,False,100hz,100.19,1,long,3000000,True,canonical,0.9769168713795872,1.0,0.5002790724493879,0.589143879986827,3,100000000,9.981036031540073,100190,0.10019
Apple_Silicon_arm,spacex,0,1.0,0,0,0,medium,renamed_keys,medium,171,169,schema,0.6136785475295261,schema,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,0,0,1,0,0,0,0.112516,False,100hz,112.516,1,long,3000000,True,canonical,0.9956401768236898,1.0,0.4980099721559499,0.5889043561260049,4,100000000,8.88762487112944,112516,0.112516
Apple_Silicon_arm,openf1,0,1.0,0,0,0,medium,forced_rename,medium,152,144,schema,0.18760341049529874,schema,1,1.0,local,MPS,Apple_Silicon_arm,True,2,1,0,1,0,0,0,0,0,0.093408,False,100hz,93.408,1,long,3000000,True,canonical,0.9853519221447069,1.0,0.5059518506845084,0.5945137256543678,2,100000000,10.705721137375813,93408,0.093408
Apple_Silicon_arm,openf1,0,1.0,0,0,0,medium,forced_rename,medium,152,144,schema,0.3949122700325969,schema,1,1.0,local,MPS,Apple_Silicon_arm,True,2,1,0,1,0,0,0,0,0,0.12384,False,100hz,123.84,1,long,3000000,True,canonical,0.9853519221447069,1.0,0.4914825291317838,0.5826751898385023,3,100000000,8.074935400516795,123840,0.12384
Apple_Silicon_arm,openf1,0,1.0,0,0,0,medium,nested_corruption,medium,153,144,schema,0.7603878317780469,schema,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,0,1,0,0,0,0,0.098142,False,100hz,98.142,1,long,3000000,True,canonical,0.993196555080394,1.0,0.5046805573733978,0.5941510676079049,4,100000000,10.189317519512544,98142,0.098142
Apple_Silicon_arm,finnhub,0,1.0,0,0,0,low,renamed_keys,low,156,154,schema,0.24937383633055552,schema,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,0,0,1,0,0,0,0.111825,False,100hz,111.825,1,long,3000000,True,canonical,0.9926058705632094,1.0,0.4977051669586066,0.5883929163329553,2,100000000,8.94254415381176,111825,0.111825
Apple_Silicon_arm,finnhub,0,1.0,0,0,0,low,nested_corruption,low,163,154,schema,0.5196369997236062,schema,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,0,1,0,0,0,0,0.111736,False,100hz,111.736,1,long,3000000,True,canonical,0.9946933527567886,1.0,0.4981618394494747,0.5889468400149293,3,100000000,8.949667072384907,111736,0.111736
Apple_Silicon_arm,finnhub,0,1.0,0,0,0,low,extra_keys,low,182,154,schema,0.20852963841351846,schema,1,1.0,local,MPS,Apple_Silicon_arm,True,1,1,0,0,0,0,0,0,0,0.103426,False,100hz,103.426,1,long,3000000,True,canonical,0.9916974207628779,1.0,0.5015176018405845,0.5914337242081812,4,100000000,9.668748670547057,103426,0.103426
Apple_Silicon_arm,openmeteo,0,1.0,0,0,0,low,forced_rename,low,163,155,schema,0.7327043637305287,schema,1,1.0,local,MPS,Apple_Silicon_arm,True,2,1,0,1,0,0,0,0,0,0.109683,False,100hz,109.683,1,long,3000000,True,canonical,0.9856477330658568,1.0,0.49727405396617963,0.58743925746438,2,100000000,9.117183155092402,109683,0.109683
Apple_Silicon_arm,openmeteo,0,1.0,0,0,0,low,forced_rename,low,163,155,schema,0.4827357676705568,schema,1,1.0,local,MPS,Apple_Silicon_arm,True,2,1,0,1,0,0,0,0,0,0.11239,False,100hz,112.39,1,long,3000000,True,canonical,0.9856477330658568,1.0,0.4960662847571344,0.5864510826569793,3,100000000,8.897588753447815,112390,0.11239
Apple_Silicon_arm,openmeteo,0,1.0,0,0,0,low,renamed_keys,low,157,155,schema,0.3171792008285055,schema,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,0,0,1,0,0,0,0.099083,False,100hz,99.083,1,long,3000000,True,canonical,0.9935331318339875,1.0,0.5042156440590353,0.5937997519794187,4,100000000,10.092548671315967,99083,0.099083
Apple_Silicon_arm,spacex,0,1.0,0,0,0,low,missing_keys,low,138,169,schema,0.8121219681451833,schema,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,1,0,0,0,0,0,0.119787,False,100hz,119.787,1,long,3000000,True,canonical,0.9452871201591944,1.0,0.484972256192257,0.5738884608983226,2,100000000,8.348151301894195,119787,0.119787
Apple_Silicon_arm,spacex,0,1.0,0,0,0,low,nested_corruption,low,178,169,schema,0.6155964676703378,schema,1,1.0,local,MPS,Apple_Silicon_arm,True,1,0,0,0,1,0,0,0,0,0.10539,False,100hz,105.39,1,long,3000000,True,canonical,0.9924256567409757,1.0,0.5006722458751901,0.5908049624346035,3,100000000,9.48856627763545,105390,0.10539
Apple_Silicon_arm,spacex,0,1.0,0,0,0,low,forced_rename,low,177,169,schema,0.6259026312506426,schema,1,1.0,local,MPS,Apple_Silicon_arm,True,2,1,0,1,0,0,0,0,0,0.092295,False,100hz,92.295,1,long,3000000,True,canonical,0.9764235100247391,1.0,0.5048762291732668,0.5928625815529912,4,100000000,10.83482312151254,92295,0.092295
Apple_Silicon_arm,openf1,0,1.0,0,0,0,low,extra_keys,low,168,144,schema,0.8148499802780108,schema,1,1.0,local,MPS,Apple_Silicon_arm,True,1,1,0,0,0,0,0,0,0,0.103423,False,100hz,103.423,1,long,3000000,True,canonical,0.9901396824106776,1.0,0.5012075967124519,0.5910455517002009,2,100000000,9.669029132784777,103423,0.103423
Apple_Silicon_arm,openf1,0,1.0,0,0,0,low,forced_rename,low,152,144,schema,0.6132762432728613,schema,1,1.0,local,MPS,Apple_Silicon_arm,True,2,1,0,1,0,0,0,0,0,0.116991,False,100hz,116.991,1,long,3000000,True,canonical,0.9853519221447069,1.0,0.49408254775774446,0.5848024778051975,3,100000000,8.547666059782376,116991,0.116991
Apple_Silicon_arm,openf1,0,1.0,0,0,0,low,extra_keys,low,172,144,schema,0.6480394286414898,schema,1,1.0,local,MPS,Apple_Silicon_arm,True,1,1,0,0,0,0,0,0,0,0.107449,False,100hz,107.449,1,long,3000000,True,canonical,0.9927285985990306,1.0,0.4997327945180825,0.5900624835756202,4,100000000,9.306740872413888,107449,0.107449
Apple_Silicon_arm,finnhub,0,1.0,0,0,0,high,extra_keys,high,178,154,gemma,0.17827142428869874,gemma,1,1.0,local,MPS,Apple_Silicon_arm,True,1,1,0,0,0,0,0,0,0,0.110405,False,100hz,110.405,1,long,3000000,True,canonical,0.9905352105652514,1.0,0.49792362650687305,0.5883928262362587,2,100000000,9.057560798876862,110405,0.110405
